iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00048123,00043578,00055915,00043152,0.91,0.00,00043871,00044405,00046155,00043115,00045101,00044111,00041723,00042627,00042481,00042755,00042174,00044693,00042012,00042737,00043160,00041077,00044916,00043369,00043940,00041516,00042473,00041612,00041515,00043338,00044451,00043112,00042773,00044245,00042157,00042970
00000002,00046196,00042220,00053697,00041707,0.85,0.00,00043312,00043418,00042423,00042704,00043194,00042604,00040883,00041943,00042231,00041174,00040035,00040819,00040733,00038739,00042664,00039640,00041944,00042107,00043434,00039504,00042125,00039804,00041515,00040847,00042694,00042161,00042429,00042377,00041249,00042526
00000003,00045093,00041304,00053047,00040753,0.82,0.00,00043109,00043229,00040663,00042289,00041638,00042604,00040282,00039926,00041252,00039471,00039778,00038854,00040733,00037254,00042497,00038781,00039512,00042107,00042971,00038053,00041762,00038966,00041515,00040256,00041956,00041149,00040439,00039906,00040036,00041604
00000004,00044342,00040466,00052555,00040106,0.81,0.00,00043109,00042472,00040134,00041441,00041092,00041522,00040282,00039926,00040053,00038563,00039716,00038522,00039716,00037254,00042497,00038259,00038738,00041147,00042249,00037099,00041087,00038659,00041515,00039728,00041293,00037261,00039714,00039401,00039595,00041156
00000005,00043698,00039910,00051032,00039485,0.78,0.00,00042449,00041585,00039461,00041441,00039206,00039435,00040282,00039638,00039843,00038441,00039202,00037984,00038585,00037254,00041903,00037246,00038491,00041147,00039918,00037098,00039306,00038243,00041125,00039027,00039937,00037261,00039622,00039401,00039114,00040908
00000006,00043455,00039502,00051660,00039162,0.77,0.00,00041969,00040466,00039392,00039826,00039000,00038152,00040081,00039638,00039040,00038440,00039202,00037984,00038150,00037254,00041143,00036923,00038380,00041147,00039918,00036803,00039306,00037950,00040728,00039027,00039937,00037250,00039229,00038697,00038938,00040908
00000007,00043140,00039196,00051486,00038875,0.77,0.00,00041281,00040244,00039281,00038842,00039000,00038006,00039821,00039638,00038538,00038440,00039202,00037769,00037632,00037254,00041143,00036923,00038380,00041147,00039918,00036628,00039072,00037679,00039363,00039027,00039937,00036001,00038558,00038697,00038278,00040574
00000008,00042750,00038943,00051026,00038582,0.78,0.00,00040839,00039846,00039281,00037800,00039000,00038006,00039478,00039246,00038333,00038190,00038375,00037579,00037628,00037008,00040786,00036923,00038256,00041147,00038726,00036293,00038999,00037679,00039228,00038467,00039177,00036001,00038019,00038697,00037904,00040574
00000009,00042744,00038687,00051096,00038349,0.77,0.00,00039713,00039283,00039154,00037800,00039000,00038006,00039334,00039056,00038333,00037143,00037732,00037197,00037373,00036857,00040439,00036923,00038256,00041067,00038632,00036159,00038275,00037480,00039228,00038467,00039141,00036001,00037665,00038697,00037835,00040235
00000010,00042606,00038514,00049789,00038111,0.76,0.00,00037806,00039184,00039154,00037451,00038932,00038006,00038955,00039056,00038333,00037080,00037732,00037028,00037373,00036857,00040414,00036923,00038256,00040087,00037042,00036159,00038275,00036686,00039228,00038467,00039141,00036001,00037665,00038697,00037693,00039671
00000011,00042403,00038287,00050003,00037940,0.74,0.00,00037169,00039184,00038478,00037209,00038932,00038006,00038571,00038838,00038235,00036861,00037732,00036888,00037302,00036838,00039957,00036923,00038149,00040087,00037042,00036159,00038275,00036686,00039225,00038314,00038925,00036001,00037376,00038437,00037643,00038778
00000012,00042074,00038119,00049511,00037869,0.72,0.00,00037169,00039184,00038317,00037209,00038912,00038006,00038441,00038838,00038235,00036861,00037732,00036888,00037132,00036486,00039301,00036923,00038115,00040087,00037042,00036159,00038275,00036686,00039121,00038314,00038925,00035499,00037376,00038437,00037643,00038778
00000013,00041979,00038027,00049605,00037761,0.74,0.00,00036981,00039184,00038317,00037209,00038832,00038006,00038333,00038634,00037958,00036774,00037595,00036888,00037089,00036364,00039301,00036923,00038115,00040087,00037042,00036159,00038275,00036373,00039121,00037375,00038914,00035499,00036793,00038437,00037643,00038613
00000014,00041787,00037924,00049570,00037708,0.73,0.00,00036910,00039184,00038317,00037209,00038723,00038006,00038324,00038634,00037714,00036724,00037595,00036888,00036741,00036364,00039301,00036923,00038115,00040043,00037042,00036159,00038275,00036373,00039121,00037375,00038914,00035158,00036793,00038437,00037276,00038613
00000015,00041635,00037870,00049419,00037530,0.73,0.00,00036910,00039184,00038317,00037209,00038533,00036451,00038275,00038634,00037714,00036504,00037595,00036888,00036416,00035849,00038888,00036810,00038088,00039649,00037042,00036159,00038007,00035953,00039082,00037375,00038914,00035158,00036733,00038437,00036911,00038236
00000016,00041264,00037602,00049151,00037388,0.71,0.00,00036805,00039184,00038317,00036655,00038533,00036451,00037889,00038634,00037714,00036326,00037595,00036888,00036212,00035504,00038400,00036786,00038088,00039309,00036958,00036090,00038007,00035810,00039082,00037375,00038914,00034974,00036733,00038437,00036385,00037603
00000017,00041174,00037529,00049618,00037301,0.71,0.00,00036805,00039184,00038126,00036554,00038333,00035892,00037889,00038634,00037714,00036291,00037595,00036888,00036212,00035504,00038039,00036786,00038088,00038966,00036757,00036090,00038007,00035637,00038963,00037375,00038914,00034974,00036646,00038437,00036290,00037450
00000018,00041134,00037413,00049321,00037218,0.69,0.00,00036805,00039184,00038126,00036550,00038333,00035892,00037889,00038634,00037588,00036291,00037595,00036225,00036212,00035504,00037729,00036634,00037952,00038966,00036757,00036090,00038007,00035637,00038886,00037375,00038772,00034974,00035955,00038437,00036234,00037327
00000019,00040922,00037297,00048092,00037124,0.70,0.00,00036805,00039184,00038126,00036455,00038333,00035680,00037837,00038634,00037344,00036112,00037595,00035982,00036118,00035504,00037239,00036634,00037620,00038966,00036698,00035783,00038007,00035305,00038886,00037375,00038772,00034974,00035955,00038437,00036234,00037153
00000020,00041020,00037199,00049413,00037005,0.72,0.00,00036805,00039184,00038126,00036094,00038333,00035680,00037271,00038634,00037344,00036112,00037595,00035694,00036118,00035504,00036885,00036267,00037334,00038795,00036698,00035550,00038007,00035083,00038485,00037375,00038772,00034643,00035955,00038437,00036234,00037153
00000021,00040821,00037089,00048353,00036886,0.72,0.00,00036805,00038814,00038126,00036094,00038216,00035622,00037271,00038559,00037180,00036112,00037595,00035694,00036049,00035504,00036489,00036267,00037275,00038600,00036658,00035550,00038007,00034919,00037853,00036658,00038772,00034643,00035904,00038265,00035998,00037100
00000022,00040800,00037090,00048692,00036832,0.70,0.00,00036663,00038661,00038126,00036094,00037937,00035622,00037271,00038041,00036981,00036112,00037595,00035694,00035931,00035504,00036476,00036192,00037275,00038600,00036640,00035550,00038007,00034919,00037853,00036597,00038772,00034643,00035859,00038265,00035998,00037100
00000023,00040776,00036994,00049083,00036729,0.72,0.00,00036663,00038661,00037983,00036044,00037937,00035622,00037271,00038041,00036171,00036112,00037595,00035694,00035931,00035257,00036265,00036192,00037207,00038308,00036596,00035465,00037653,00034919,00037704,00036597,00038724,00034643,00035852,00037715,00035998,00037070
00000024,00040691,00036801,00048540,00036660,0.72,0.00,00036537,00038661,00037983,00036044,00037937,00035607,00037271,00038041,00036171,00036112,00037595,00035694,00035423,00035257,00036034,00036192,00037037,00038091,00036596,00035196,00037520,00034919,00037704,00036200,00038724,00034643,00035852,00037715,00035998,00037070
00000025,00040653,00036716,00048578,00036620,0.71,0.00,00036531,00038661,00037983,00036044,00037937,00035607,00037271,00038041,00036171,00035900,00037595,00035694,00035423,00035257,00035746,00036072,00037037,00038091,00036495,00035182,00037520,00034919,00037644,00035866,00038724,00034643,00035852,00037638,00035998,00037070
00000026,00040623,00036611,00049043,00036517,0.71,0.00,00036256,00038661,00037983,00036044,00037937,00035607,00037271,00037799,00036080,00035900,00037595,00035694,00035349,00035257,00035746,00036072,00036610,00037882,00036495,00035182,00037520,00034919,00035882,00035866,00038724,00034643,00035852,00037638,00035998,00037070
00000027,00040442,00036617,00048074,00036465,0.72,0.00,00036256,00038661,00037873,00036044,00037569,00035607,00037271,00037489,00035911,00035900,00037595,00035694,00035349,00035257,00035597,00036041,00036492,00037882,00036173,00035182,00037520,00034919,00035882,00035866,00038724,00034643,00035852,00037638,00035998,00037070
