iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00029890,00027699,00034288,00027331,0.73,0.00,00026703,00026421,00028077,00029021,00027384,00027241,00027615,00026552,00027153,00026705,00026970,00027255,00026754,00026207,00028868,00026781,00028315,00027473,00028157,00026354,00026634,00027132,00026927,00027476,00026603,00027121,00027080,00028337,00028384,00028258
00000002,00029014,00026883,00033342,00026620,0.65,0.00,00026648,00026296,00026278,00027713,00027241,00026144,00026676,00026331,00027153,00026024,00025822,00026858,00025726,00025829,00027102,00026259,00027628,00027070,00027014,00025729,00025827,00026415,00026475,00027476,00026303,00026254,00026666,00027108,00026658,00027904
00000003,00028594,00026442,00033714,00026292,0.65,0.00,00026478,00025980,00026278,00026486,00026725,00025652,00026676,00025918,00026788,00025607,00024759,00026804,00025233,00025452,00026951,00026259,00027247,00027003,00026881,00025443,00025492,00025795,00025957,00027160,00026303,00026254,00026135,00026719,00026425,00027904
00000004,00028470,00026181,00033736,00026003,0.64,0.00,00026478,00025980,00025806,00026486,00026097,00024976,00026676,00025549,00026245,00025537,00024759,00026376,00024968,00025437,00026772,00026050,00027083,00026404,00026774,00024949,00025387,00025642,00025822,00026952,00025721,00026220,00026135,00025465,00025968,00027404
00000005,00028261,00025944,00033228,00025793,0.61,0.00,00026478,00025763,00025596,00026486,00025454,00024969,00026564,00024810,00025936,00025223,00024747,00026376,00024776,00025410,00026024,00025902,00027014,00026336,00026196,00024758,00025332,00025583,00025675,00026952,00025721,00026165,00026135,00025444,00025540,00026450
00000006,00028041,00025705,00033015,00025588,0.64,0.00,00026478,00025763,00025260,00026333,00025189,00024754,00026222,00024658,00025738,00025223,00024747,00026376,00024776,00024611,00025647,00025730,00026112,00025959,00026077,00024515,00025062,00025425,00025384,00026952,00025721,00025939,00026050,00025040,00025540,00026365
00000007,00027875,00025558,00032793,00025420,0.65,0.00,00025976,00025536,00024837,00025941,00024884,00024726,00026222,00024658,00025698,00025174,00024711,00026289,00024749,00024609,00025479,00025686,00026006,00025546,00025701,00024393,00024972,00024486,00025170,00026952,00025721,00025671,00026050,00025040,00025540,00026196
00000008,00027851,00025417,00032896,00025248,0.65,0.00,00025976,00025536,00024837,00025664,00024797,00024466,00026222,00024496,00025425,00024679,00024711,00026289,00024705,00024609,00025126,00025442,00025880,00025406,00025640,00024393,00024564,00024486,00025170,00025665,00025334,00025671,00026050,00025040,00025007,00026157
00000009,00027827,00025297,00033093,00025145,0.66,0.00,00025976,00025536,00024837,00025664,00024565,00024466,00026222,00024372,00025425,00023821,00024711,00026289,00024705,00024609,00024913,00025232,00025880,00025293,00025435,00024393,00024473,00024486,00024849,00025515,00025317,00025567,00025923,00024951,00024868,00026085
00000010,00027638,00025164,00032496,00025053,0.66,0.00,00025976,00025536,00024837,00025387,00024264,00024292,00026222,00024272,00025425,00023821,00024711,00026112,00024705,00024452,00024606,00025232,00025880,00025132,00025291,00024393,00024335,00024486,00024691,00025515,00025132,00025412,00025923,00024722,00024868,00025987
00000011,00027602,00025038,00032768,00024958,0.64,0.00,00025884,00025536,00024837,00025387,00024264,00024100,00026222,00024174,00025425,00023796,00024711,00026112,00024611,00024315,00024606,00025167,00025843,00025079,00024909,00024380,00024175,00024486,00024638,00025039,00025132,00025320,00025923,00024681,00024331,00025668
00000012,00027549,00024957,00032508,00024889,0.64,0.00,00025780,00025536,00024837,00025304,00024264,00024093,00025530,00024113,00025425,00023796,00024711,00026112,00024611,00024315,00024489,00025167,00025729,00025004,00024909,00024368,00023992,00024486,00024303,00025039,00025132,00025320,00025923,00024681,00024300,00025422
00000013,00027619,00024884,00033062,00024754,0.67,0.00,00025780,00025536,00024502,00025231,00024141,00024022,00024931,00024034,00025425,00023609,00024176,00026112,00024600,00024315,00024276,00025129,00025729,00024511,00024591,00024368,00023992,00024486,00024303,00025039,00025132,00025284,00025173,00024681,00024175,00025363
00000014,00027333,00024751,00032223,00024705,0.64,0.00,00025780,00025536,00024273,00025231,00024062,00024022,00024473,00024016,00025425,00023609,00024176,00026112,00024600,00024271,00024261,00025129,00025729,00024242,00024591,00024368,00023992,00024486,00024303,00024898,00025132,00025214,00025173,00024673,00024175,00025205
00000015,00027396,00024711,00032329,00024659,0.64,0.00,00025780,00025536,00024273,00025231,00024062,00024022,00024473,00023955,00025324,00023609,00024176,00025955,00024600,00024271,00024091,00025129,00025477,00023938,00024503,00024267,00023992,00024486,00024303,00024893,00025107,00025119,00025173,00024673,00024175,00025205
00000016,00027308,00024721,00032885,00024612,0.64,0.00,00025780,00025536,00024273,00025231,00024062,00023937,00024473,00023955,00025324,00023560,00024176,00025772,00024503,00024076,00023901,00024926,00025477,00023938,00024470,00024267,00023846,00024486,00024303,00024893,00025107,00025108,00025173,00024673,00023937,00025205
00000017,00027196,00024640,00032471,00024569,0.63,0.00,00025780,00025536,00024273,00025231,00024062,00023404,00024473,00023955,00025204,00023560,00023924,00025772,00024503,00024076,00023901,00024856,00025477,00023938,00024470,00024267,00023812,00024486,00024303,00024893,00025107,00024964,00025173,00024660,00023809,00025205
00000018,00027287,00024575,00032393,00024546,0.64,0.00,00025780,00025536,00024273,00025231,00024013,00023404,00024430,00023955,00025204,00023560,00023924,00025638,00024503,00024053,00023901,00024856,00025477,00023938,00024128,00024267,00023812,00024486,00024303,00024893,00025048,00024964,00025173,00024660,00023809,00025187
00000019,00027215,00024547,00032704,00024510,0.64,0.00,00025780,00025536,00024273,00025231,00024013,00023404,00024405,00023940,00025204,00023560,00023924,00025638,00024200,00024009,00023901,00024856,00025477,00023889,00024128,00024267,00023812,00024486,00024280,00024860,00024886,00024964,00025173,00024660,00023797,00024747
00000020,00027352,00024512,00033124,00024457,0.67,0.00,00025780,00025536,00024241,00025231,00024013,00023370,00024175,00023553,00025204,00023515,00023924,00025613,00024144,00023962,00023901,00024756,00025382,00023881,00024128,00024177,00023759,00024383,00024280,00024860,00024613,00024964,00025173,00024660,00023797,00024747
00000021,00027188,00024456,00032518,00024439,0.64,0.00,00025780,00025536,00024241,00025231,00024013,00023370,00024175,00023553,00025204,00023428,00023924,00025613,00023996,00023962,00023899,00024756,00025382,00023881,00024128,00024177,00023759,00024299,00024280,00024811,00024546,00024858,00025173,00024660,00023797,00024744
00000022,00027184,00024529,00032890,00024412,0.67,0.00,00025780,00025536,00023964,00025231,00024013,00023370,00024175,00023553,00025204,00023428,00023924,00025613,00023900,00023962,00023899,00024708,00025382,00023881,00024128,00024143,00023741,00023965,00024280,00024811,00024546,00024858,00025173,00024660,00023797,00024744
00000023,00027057,00024470,00033198,00024346,0.66,0.00,00025780,00025376,00023964,00025231,00024013,00023370,00023993,00023553,00025204,00023428,00023924,00025613,00023842,00023962,00023814,00024708,00025357,00023881,00024094,00024053,00023741,00023634,00024252,00024806,00024546,00024858,00024239,00024660,00023797,00024700
00000024,00026905,00024337,00032712,00024316,0.65,0.00,00025780,00025169,00023957,00025231,00024013,00023370,00023993,00023469,00024695,00023428,00023924,00025613,00023842,00023962,00023814,00024708,00025357,00023881,00024008,00024053,00023741,00023634,00024252,00024806,00024546,00024858,00024239,00024660,00023797,00024700
00000025,00026942,00024284,00032804,00024244,0.64,0.00,00025780,00025169,00023957,00025134,00023921,00023370,00023993,00023363,00024138,00023321,00023924,00025613,00023842,00023962,00023814,00024708,00025357,00023881,00024008,00024053,00023741,00023448,00024040,00024806,00024546,00024858,00024172,00024660,00023612,00024147
00000026,00026923,00024245,00032567,00024202,0.62,0.00,00025467,00025106,00023957,00025134,00023921,00023264,00023993,00023363,00024138,00023321,00023924,00025613,00023842,00023962,00023814,00024674,00025357,00023881,00024008,00023708,00023583,00023448,00024040,00024806,00024546,00024858,00024132,00024466,00023612,00024147
00000027,00026871,00024229,00032423,00024157,0.62,0.00,00025467,00024756,00023942,00025134,00023921,00023264,00023993,00023152,00024088,00023321,00023924,00025613,00023842,00023962,00023814,00024613,00025319,00023873,00024008,00023503,00023520,00023448,00024013,00024806,00024361,00024711,00024132,00024466,00023612,00024132
00000028,00026848,00024237,00032607,00024129,0.65,0.00,00025467,00024756,00023942,00025134,00023921,00023264,00023993,00023152,00024037,00023321,00023924,00025613,00023842,00023962,00023814,00024613,00025319,00023615,00024008,00023261,00023520,00023436,00023969,00024806,00024260,00024652,00024132,00024408,00023612,00024132
