iteration,mean,best,worst,bsf,div,branch,mean_0,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,mean_14,mean_15,mean_16,mean_17,mean_18,mean_19,mean_20,mean_21,mean_22,mean_23,mean_24,mean_25,mean_26,mean_27,mean_28,mean_29
00000001,00055847,00048921,00065098,00048920,0.97,0.74,00049403,00048655,00049250,00048978,00046624,00050141,00049647,00047342,00049590,00049709,00048583,00047270,00049792,00049153,00046995,00049277,00048926,00046850,00048722,00049180,00051047,00050579,00050187,00051377,00046605,00048611,00049331,00049022,00046649,00050131
00000002,00054218,00047671,00063161,00047555,0.96,0.76,00047325,00047408,00047091,00047972,00046615,00046950,00047839,00047342,00048911,00047563,00048583,00046078,00048420,00047336,00046995,00047921,00046674,00044901,00047558,00048056,00046579,00050579,00048970,00048913,00046316,00048167,00047187,00047836,00046063,00048513
00000003,00052475,00046467,00061518,00046261,0.93,0.62,00044824,00045780,00045408,00047972,00044761,00045885,00047839,00047342,00045970,00045072,00046913,00044344,00048319,00044574,00045181,00047921,00046674,00043830,00047164,00045713,00045370,00045923,00048970,00047812,00045195,00045782,00046023,00046704,00046063,00048513
00000004,00050460,00045516,00059072,00045461,0.80,0.57,00044041,00044906,00045408,00047972,00044546,00045375,00047297,00046813,00045480,00044328,00045356,00043007,00046630,00044574,00043902,00046532,00046143,00043274,00045378,00045713,00044025,00044662,00047814,00047546,00045035,00045406,00043632,00046464,00044387,00048199
00000005,00047994,00044881,00056309,00044880,0.57,0.60,00044012,00044906,00044368,00047888,00043563,00044643,00047297,00046813,00045480,00043799,00044452,00042829,00045639,00044574,00043699,00045546,00043708,00042641,00045378,00045124,00043580,00043843,00046703,00046027,00044611,00044568,00043421,00046165,00044182,00046948
00000006,00047034,00044578,00055374,00044578,0.49,0.61,00043963,00044906,00044368,00047548,00043432,00044177,00046304,00045901,00045480,00043799,00043568,00042829,00045573,00044568,00043699,00045509,00042684,00042634,00045197,00044276,00043580,00042965,00046703,00044989,00044460,00044234,00043421,00046165,00043753,00046657
00000007,00046831,00044372,00055128,00044371,0.49,0.63,00043536,00044895,00044368,00047361,00043432,00044177,00045918,00045491,00045294,00042658,00043258,00042654,00044991,00044568,00043173,00045317,00042684,00042634,00045197,00043899,00043487,00042965,00046703,00044989,00044114,00044200,00043291,00046165,00043076,00046657
00000008,00046872,00044189,00054577,00044188,0.50,0.61,00043536,00043411,00044368,00047360,00043097,00044177,00045918,00044950,00045294,00042658,00043258,00042654,00044871,00044281,00042898,00044752,00042684,00042634,00045197,00043899,00043334,00042965,00046703,00044989,00044114,00044111,00042835,00045149,00043076,00046495
00000009,00046904,00044036,00055541,00044032,0.51,0.61,00043446,00043411,00044368,00047360,00043057,00044177,00045726,00044823,00045294,00042658,00043258,00042654,00044822,00044281,00042349,00044556,00042684,00042169,00045197,00043899,00043125,00042776,00046093,00044455,00044114,00044054,00042835,00044976,00042349,00046012
00000010,00046813,00043993,00054403,00043933,0.52,0.60,00043446,00043411,00044368,00047360,00043057,00043856,00045726,00044716,00045241,00042369,00043258,00042654,00044822,00044085,00042297,00044556,00042684,00042169,00045197,00043899,00042763,00042639,00045871,00044222,00043800,00043981,00042835,00044708,00041991,00046012
00000011,00046459,00043750,00054589,00043750,0.49,0.59,00043233,00043411,00044368,00047360,00043057,00043469,00045345,00044635,00045241,00042369,00043258,00042654,00044822,00043370,00042266,00044556,00042306,00042143,00045014,00043899,00041994,00042150,00045871,00044047,00043425,00043981,00042835,00044010,00041404,00046012
00000012,00046417,00043558,00053889,00043557,0.51,0.59,00042971,00043221,00043811,00046944,00043057,00043245,00045342,00044271,00045241,00042018,00043258,00042654,00044653,00043085,00042189,00044556,00041726,00041746,00044019,00043899,00041994,00042150,00045871,00044047,00043425,00043981,00042835,00043103,00041404,00046012
00000013,00046294,00043402,00054830,00043396,0.50,0.59,00042971,00043221,00043811,00046944,00043057,00043245,00045342,00044093,00045241,00041595,00043258,00042654,00044653,00043085,00041780,00044556,00041271,00041746,00042360,00043648,00041994,00042118,00045871,00044047,00043192,00043981,00042835,00042617,00041075,00045632
00000014,00046254,00043306,00054406,00043306,0.49,0.58,00042971,00043221,00043811,00046799,00043057,00042702,00045342,00044093,00045241,00041401,00043141,00042654,00044653,00043085,00041780,00044317,00041271,00041746,00042360,00043648,00041994,00042118,00045871,00043754,00042959,00043981,00042835,00042233,00040516,00045632
00000015,00046276,00043220,00054233,00043218,0.51,0.58,00042971,00043221,00043745,00046599,00043057,00042702,00044559,00043821,00045129,00041305,00043141,00042654,00044653,00043085,00041780,00044153,00041271,00041746,00041760,00043596,00041994,00042118,00045871,00043754,00042783,00043981,00042835,00042133,00040516,00045632
00000016,00046270,00043088,00054032,00043088,0.54,0.57,00042971,00043221,00043745,00046599,00043057,00042702,00044559,00043821,00045129,00041072,00043141,00042654,00044653,00043085,00041345,00043914,00041271,00041412,00041760,00043550,00041905,00042118,00045871,00043754,00042253,00043981,00042597,00041654,00040516,00044333
