iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00059678,00053462,00068723,00053462,00053462,0.96,0.00
00000002,00055550,00049859,00064646,00049859,00049859,0.95,0.00
00000003,00054013,00048280,00061902,00048279,00048279,0.95,0.00
00000004,00053095,00047417,00061756,00047325,00047325,0.94,0.00
00000005,00052295,00046713,00061064,00046613,00046613,0.93,0.00
00000006,00051756,00045948,00060816,00045797,00045797,0.92,0.00
00000007,00051282,00045603,00060288,00045418,00045418,0.91,0.00
00000008,00050693,00045092,00058898,00044977,00044977,0.90,0.00
00000009,00049999,00044733,00057998,00044543,00044543,0.88,0.00
00000010,00049847,00044523,00058085,00044230,00044230,0.87,0.00
00000011,00049647,00044402,00057390,00044075,00044075,0.86,0.00
00000012,00049246,00044182,00057610,00043883,00043883,0.83,0.00
00000013,00049141,00043981,00056893,00043702,00043702,0.81,0.00
00000014,00048716,00043975,00056660,00043648,00043648,0.78,0.00
00000015,00048499,00043769,00055842,00043472,00043472,0.73,0.00
00000016,00048020,00043603,00055687,00043313,00043313,0.71,0.00
00000017,00047493,00043361,00055638,00043144,00043144,0.67,0.00
00000018,00047167,00043257,00055073,00043039,00043039,0.61,0.00
00000019,00046850,00043254,00054062,00043000,00043000,0.58,0.00
00000020,00045875,00043080,00053243,00042913,00042913,0.49,0.00
00000021,00045327,00042942,00051613,00042858,00042858,0.46,0.00
00000022,00045075,00042941,00050533,00042820,00042820,0.42,0.00
00000023,00044759,00042812,00050925,00042771,00042771,0.39,0.00
00000024,00044426,00042828,00049927,00042767,00042767,0.31,0.00
00000025,00044037,00042788,00049629,00042740,00042740,0.28,0.00
00000026,00043662,00042776,00047937,00042740,00042740,0.21,0.00
00000027,00043325,00042753,00047569,00042722,00042722,0.16,0.00
00000028,00043254,00042743,00046949,00042714,00042714,0.12,0.00
00000029,00043272,00042721,00048006,00042714,00042714,0.12,0.00
00000030,00043222,00042741,00046861,00042712,00042712,0.11,0.00
00000031,00043290,00042730,00046741,00042701,00042701,0.15,0.00
00000032,00043346,00042723,00047645,00042695,00042695,0.15,0.00
00000033,00043144,00042723,00046679,00042695,00042695,0.10,0.00
00000034,00043221,00042724,00047456,00042690,00042690,0.11,0.00
00000035,00043302,00042697,00047271,00042690,00042690,0.13,0.00
00000036,00043145,00042690,00046570,00042690,00042690,0.10,0.00
00000037,00043222,00042689,00047515,00042689,00042689,0.13,0.00
00000038,00043056,00042689,00046482,00042689,00042689,0.12,0.00
00000039,00043125,00042683,00047321,00042683,00042683,0.14,0.00
00000040,00043129,00042676,00047941,00042676,00042676,0.11,0.00
00000041,00042849,00042676,00046199,00042676,00042673,0.09,0.00
00000042,00043106,00042637,00048043,00042637,00042634,0.13,0.00
00000043,00043033,00042637,00046687,00042637,00042634,0.10,0.00
00000044,00042929,00042637,00047662,00042637,00042634,0.09,0.00
00000045,00042764,00042616,00045075,00042616,00042614,0.06,0.00
00000046,00042781,00042616,00046405,00042616,00042614,0.06,0.00
00000047,00042924,00042616,00046679,00042616,00042614,0.07,0.00
00000048,00042962,00042589,00047261,00042589,00042586,0.09,0.00
00000049,00043057,00042574,00046626,00042574,00042571,0.12,0.00
00000050,00042862,00042574,00047101,00042574,00042571,0.10,0.00
00000051,00042881,00042574,00046773,00042574,00042571,0.09,0.00
00000052,00042927,00042574,00047191,00042574,00042571,0.12,0.00
00000053,00042787,00042561,00046592,00042561,00042559,0.07,0.00
00000054,00042993,00042561,00047198,00042561,00042559,0.10,0.00
00000055,00042709,00042561,00045522,00042561,00042559,0.05,0.00
00000056,00042912,00042557,00047589,00042557,00042554,0.10,0.00
00000057,00042731,00042557,00045409,00042557,00042554,0.07,0.00
00000058,00042919,00042557,00046426,00042557,00042554,0.10,0.00
00000059,00042926,00042543,00047740,00042543,00042540,0.10,0.00
00000060,00043032,00042543,00046469,00042543,00042540,0.11,0.00
00000061,00042878,00042543,00046762,00042543,00042540,0.09,0.00
00000062,00042726,00042541,00045716,00042541,00042539,0.05,0.00
00000063,00042790,00042541,00046347,00042541,00042539,0.06,0.00
00000064,00042784,00042541,00045881,00042541,00042539,0.08,0.00
00000065,00042874,00042534,00047117,00042534,00042531,0.10,0.00
00000066,00042680,00042534,00046131,00042534,00042531,0.05,0.00
00000067,00042880,00042534,00046779,00042534,00042531,0.10,0.00
00000068,00042835,00042534,00046735,00042534,00042531,0.09,0.00
00000069,00042719,00042534,00045694,00042534,00042531,0.07,0.00
00000070,00042727,00042534,00046177,00042534,00042531,0.06,0.00
00000071,00043014,00042534,00047181,00042534,00042531,0.08,0.00
00000072,00042893,00042532,00048112,00042532,00042529,0.11,0.00
00000073,00042769,00042532,00046510,00042532,00042529,0.08,0.00
00000074,00042812,00042532,00046583,00042532,00042529,0.06,0.00
00000075,00042784,00042529,00046457,00042529,00042526,0.08,0.00
00000076,00042914,00042529,00048759,00042529,00042526,0.12,0.00
00000077,00043112,00042529,00047792,00042529,00042526,0.14,0.00
00000078,00042824,00042529,00046896,00042529,00042526,0.08,0.00
00000079,00042774,00042529,00047267,00042529,00042526,0.06,0.00
00000080,00042691,00042529,00046165,00042529,00042526,0.04,0.00
00000081,00042910,00042529,00046695,00042529,00042526,0.09,0.00
00000082,00042693,00042529,00046434,00042529,00042625,0.04,0.00
00000083,00043021,00042520,00047998,00042520,00042616,0.13,0.00
00000084,00042778,00042520,00046169,00042520,00042616,0.09,0.00
00000085,00042860,00042520,00047315,00042520,00042616,0.09,0.00
00000086,00042763,00042520,00046297,00042520,00042616,0.06,0.00
00000087,00042753,00042520,00046709,00042520,00042616,0.07,0.00
00000088,00042790,00042520,00047031,00042520,00042616,0.06,0.00
00000089,00042842,00042520,00047355,00042520,00042616,0.08,0.00
00000090,00042926,00042520,00047560,00042520,00042616,0.10,0.00
00000091,00042743,00042520,00046824,00042520,00042616,0.05,0.00
00000092,00042854,00042520,00047356,00042520,00042616,0.09,0.00
00000093,00042671,00042518,00045993,00042518,00042614,0.04,0.00
00000094,00042731,00042518,00045999,00042518,00042614,0.06,0.00
00000095,00042926,00042518,00046096,00042518,00042614,0.10,0.00
00000096,00042692,00042517,00045857,00042517,00042613,0.05,0.00
00000097,00042754,00042517,00046414,00042517,00042613,0.06,0.00
00000098,00042799,00042517,00046418,00042517,00042613,0.07,0.00
00000099,00042751,00042506,00045728,00042506,00042602,0.07,0.00
00000100,00042861,00042506,00046511,00042506,00042602,0.08,0.00
00000101,00042840,00042506,00046209,00042506,00042602,0.09,0.00
00000102,00042869,00042506,00047355,00042506,00042602,0.10,0.00
00000103,00042689,00042506,00045816,00042506,00042602,0.06,0.00
00000104,00042657,00042506,00046213,00042506,00042602,0.04,0.00
00000105,00042891,00042506,00047494,00042506,00042602,0.09,0.00
00000106,00042734,00042506,00046213,00042506,00042602,0.06,0.00
00000107,00042871,00042506,00046237,00042506,00042602,0.08,0.00
00000108,00042752,00042506,00046039,00042506,00042602,0.06,0.00
00000109,00042775,00042506,00045813,00042506,00042602,0.09,0.00
00000110,00042817,00042506,00046305,00042506,00042602,0.08,0.00
00000111,00042687,00042506,00045712,00042506,00042602,0.05,0.00
00000112,00042773,00042506,00045948,00042506,00042602,0.09,0.00
00000113,00042849,00042506,00046342,00042506,00042602,0.07,0.00
00000114,00042760,00042506,00047151,00042506,00042602,0.07,0.00
00000115,00042884,00042504,00046739,00042504,00042600,0.10,0.00
00000116,00042877,00042504,00046699,00042504,00042600,0.08,0.00
00000117,00043049,00042501,00047105,00042501,00042597,0.10,0.00
00000118,00042826,00042501,00046050,00042501,00042597,0.05,0.00
00000119,00042898,00042591,00047289,00042497,00042593,0.09,0.00
00000120,00042973,00042591,00047340,00042497,00042593,0.08,0.00
00000121,00042811,00042591,00045763,00042497,00042593,0.06,0.00
00000122,00042884,00042497,00045686,00042497,00042593,0.07,0.00
00000123,00042731,00042497,00045999,00042497,00042750,0.06,0.00
00000124,00043011,00042497,00047698,00042497,00042750,0.12,0.00
00000125,00042624,00042497,00045764,00042497,00042750,0.02,0.00
00000126,00042785,00042491,00047329,00042491,00042743,0.08,0.00
00000127,00042794,00042491,00046991,00042491,00042743,0.08,0.00
00000128,00042755,00042491,00046254,00042491,00042743,0.06,0.00
