iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00079903,00070153,00090942,00070153,00070153,0.94,0.00
00000002,00074875,00066052,00085021,00065816,00065816,0.92,0.00
00000003,00072192,00063690,00082309,00063538,00063538,0.90,0.00
00000004,00070564,00061971,00080927,00061709,00061709,0.88,0.00
00000005,00069705,00061123,00080596,00060417,00060417,0.87,0.00
00000006,00068345,00060206,00078084,00059355,00059355,0.85,0.00
00000007,00067426,00059299,00076877,00058568,00058568,0.83,0.00
00000008,00065685,00057999,00074347,00057613,00057613,0.77,0.00
00000009,00065282,00058285,00074109,00057399,00057399,0.75,0.00
00000010,00064167,00057927,00073130,00056981,00056981,0.67,0.00
00000011,00063387,00057641,00071150,00056755,00056755,0.63,0.00
00000012,00063117,00057105,00071612,00056391,00056391,0.62,0.00
00000013,00062126,00056710,00070090,00056228,00056228,0.52,0.00
00000014,00061250,00056560,00069172,00055998,00055998,0.44,0.00
00000015,00060145,00056369,00068478,00055829,00055829,0.39,0.00
00000016,00059968,00056379,00068634,00055753,00055753,0.37,0.00
00000017,00059383,00056236,00067113,00055687,00055687,0.33,0.00
00000018,00058509,00056180,00064884,00055635,00055635,0.27,0.00
00000019,00058105,00055804,00065291,00055512,00055512,0.26,0.00
00000020,00057668,00055907,00063016,00055475,00055475,0.21,0.00
00000021,00057211,00055695,00063330,00055468,00055468,0.20,0.00
00000022,00057191,00055738,00063092,00055440,00055440,0.17,0.00
00000023,00057182,00055763,00063158,00055433,00055433,0.20,0.00
00000024,00056617,00055705,00062732,00055433,00055433,0.13,0.00
00000025,00057158,00055684,00063041,00055423,00055423,0.15,0.00
00000026,00056533,00055623,00062279,00055395,00055395,0.12,0.00
00000027,00056580,00055643,00064049,00055395,00055395,0.12,0.00
00000028,00056837,00055655,00062792,00055395,00055395,0.14,0.00
00000029,00056537,00055543,00062930,00055362,00055362,0.13,0.00
00000030,00056648,00055402,00063125,00055300,00055300,0.16,0.00
00000031,00056843,00055466,00064164,00055222,00055222,0.16,0.00
00000032,00056307,00055429,00061956,00055178,00055178,0.12,0.00
00000033,00056426,00055402,00062717,00055163,00055163,0.13,0.00
00000034,00056819,00055317,00063068,00055152,00055152,0.14,0.00
00000035,00056280,00055241,00062205,00055152,00055152,0.11,0.00
00000036,00056234,00055293,00062760,00055128,00055128,0.09,0.00
00000037,00056013,00055218,00063037,00055128,00055128,0.11,0.00
00000038,00056170,00055292,00061835,00055128,00055128,0.09,0.00
00000039,00056229,00055340,00062321,00055119,00055119,0.11,0.00
00000040,00056518,00055324,00062968,00055103,00055103,0.12,0.00
00000041,00055991,00055333,00062667,00055103,00055103,0.07,0.00
00000042,00055998,00055324,00062511,00055103,00055103,0.08,0.00
00000043,00056056,00055248,00062050,00055103,00055103,0.09,0.00
00000044,00055970,00055290,00061557,00055069,00055069,0.07,0.00
00000045,00055869,00055299,00062211,00055069,00055069,0.07,0.00
00000046,00056204,00055299,00063000,00055069,00055069,0.11,0.00
00000047,00055800,00055293,00061345,00055069,00055069,0.06,0.00
00000048,00056229,00055284,00062842,00055069,00055069,0.09,0.00
00000049,00056203,00055214,00063022,00055069,00055069,0.08,0.00
00000050,00056150,00055223,00062311,00055069,00055069,0.07,0.00
00000051,00056127,00055214,00061935,00055069,00055069,0.09,0.00
00000052,00056094,00055326,00062467,00055067,00055067,0.07,0.00
00000053,00056359,00055220,00063387,00055067,00055067,0.09,0.00
00000054,00056273,00055417,00061826,00055067,00055067,0.08,0.00
00000055,00056032,00055211,00061790,00055067,00055067,0.08,0.00
00000056,00055907,00055325,00060932,00055067,00055067,0.07,0.00
00000057,00056058,00055247,00061473,00055064,00055064,0.10,0.00
00000058,00056413,00055310,00061591,00055064,00055064,0.10,0.00
00000059,00056459,00055500,00062858,00055064,00055064,0.10,0.00
00000060,00056258,00055382,00062379,00055064,00055064,0.09,0.00
00000061,00056323,00055327,00062846,00055008,00055008,0.10,0.00
00000062,00056446,00055415,00061721,00055008,00055008,0.11,0.00
00000063,00056478,00055491,00062706,00055008,00055008,0.11,0.00
00000064,00056409,00055262,00062865,00055008,00055008,0.08,0.00
00000065,00056303,00055494,00061302,00055002,00055002,0.08,0.00
00000066,00056287,00055418,00061324,00055002,00055002,0.05,0.00
00000067,00055962,00055466,00062084,00054974,00054974,0.04,0.00
00000068,00056258,00055466,00061548,00054974,00054974,0.07,0.00
00000069,00056227,00055466,00062583,00054974,00054974,0.09,0.00
00000070,00056505,00055436,00062028,00054953,00054953,0.10,0.00
00000071,00056234,00055466,00062549,00054953,00054953,0.09,0.00
00000072,00055973,00055457,00061008,00054953,00054953,0.06,0.00
00000073,00056338,00055210,00061899,00054953,00054953,0.08,0.00
00000074,00055846,00055279,00061075,00054953,00054953,0.05,0.00
00000075,00055866,00055256,00062245,00054925,00054925,0.05,0.00
00000076,00056659,00055199,00062486,00054925,00054925,0.13,0.00
00000077,00056235,00055098,00062077,00054899,00054899,0.11,0.00
00000078,00055924,00055203,00061297,00054899,00054899,0.07,0.00
00000079,00056081,00055194,00063380,00054899,00054899,0.07,0.00
00000080,00055980,00055233,00061620,00054899,00054899,0.10,0.00
00000081,00056170,00055074,00062704,00054899,00054899,0.12,0.00
00000082,00055719,00055184,00061306,00054892,00054880,0.08,0.00
00000083,00055948,00055120,00062937,00054892,00054880,0.11,0.00
00000084,00055800,00055086,00062977,00054892,00054880,0.11,0.00
