iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00062913,00057103,00069950,00057103,00057103,0.98,1.41
00000002,00063075,00057150,00071156,00056575,00056575,0.98,2.38
00000003,00062770,00057289,00070449,00056305,00056305,0.98,3.18
00000004,00062881,00057045,00070392,00056028,00056028,0.98,3.82
00000005,00062907,00056875,00070353,00055642,00055642,0.98,4.43
00000006,00062617,00056390,00070137,00055458,00055458,0.98,4.96
00000007,00062743,00056721,00070030,00055289,00055289,0.98,5.39
00000008,00062736,00056550,00070042,00055236,00055236,0.98,5.76
00000009,00062412,00056368,00069890,00055129,00055129,0.98,6.09
00000010,00062578,00056714,00070495,00055036,00055036,0.98,6.39
00000011,00062345,00056480,00070199,00054853,00054853,0.98,6.67
00000012,00062458,00056626,00069783,00054814,00054814,0.98,6.90
00000013,00062328,00056375,00069746,00054744,00054744,0.98,7.08
00000014,00062067,00056493,00069086,00054701,00054701,0.98,7.21
00000015,00062141,00055934,00070013,00054514,00054514,0.98,7.33
00000016,00062178,00056225,00069671,00054476,00054476,0.98,7.39
00000017,00062175,00055984,00069654,00054424,00054424,0.98,7.45
00000018,00061733,00055562,00069299,00054304,00054304,0.98,7.49
00000019,00061582,00055704,00069168,00054221,00054221,0.98,7.51
00000020,00061721,00055593,00068931,00054022,00054022,0.98,7.55
00000021,00061618,00055484,00069996,00053933,00053933,0.98,7.59
00000022,00061458,00055574,00069034,00053861,00053861,0.98,7.61
00000023,00061585,00055807,00068479,00053802,00053802,0.98,7.63
00000024,00061578,00055291,00069163,00053781,00053781,0.98,7.64
00000025,00061241,00055526,00068294,00053762,00053762,0.98,7.67
00000026,00061421,00055476,00069046,00053672,00053672,0.98,7.68
00000027,00061236,00055150,00069056,00053609,00053609,0.98,7.71
00000028,00061147,00055108,00068709,00053549,00053549,0.98,7.71
00000029,00061381,00055500,00068622,00053542,00053542,0.98,7.72
00000030,00060852,00054857,00068529,00053486,00053486,0.98,7.72
00000031,00060847,00054941,00068655,00053460,00053460,0.98,7.73
00000032,00060893,00055131,00068543,00053432,00053432,0.98,7.73
00000033,00060718,00054545,00068282,00053285,00053285,0.98,7.74
00000034,00060770,00054762,00068233,00053210,00053210,0.98,7.74
00000035,00060684,00054814,00068131,00053052,00053052,0.98,7.76
00000036,00060398,00054438,00068090,00052917,00052917,0.98,7.76
00000037,00060576,00054707,00068391,00052902,00052902,0.98,7.77
00000038,00060635,00054722,00067968,00052885,00052885,0.98,7.78
00000039,00060277,00054311,00068174,00052771,00052771,0.98,7.77
00000040,00060438,00054286,00067919,00052717,00052717,0.98,7.78
00000041,00060399,00054408,00067850,00052514,00052547,0.97,7.78
00000042,00060020,00054067,00067802,00052415,00052447,0.97,7.78
00000043,00060139,00054368,00068664,00052398,00052431,0.97,7.78
00000044,00060192,00054403,00067397,00052328,00052360,0.97,7.78
00000045,00059964,00054058,00067791,00052283,00052316,0.97,7.78
00000046,00059709,00053896,00067298,00052255,00052287,0.97,7.78
00000047,00059647,00053758,00067556,00052240,00052272,0.97,7.77
00000048,00059539,00053533,00067483,00052047,00052080,0.97,7.77
00000049,00059832,00053548,00067407,00051947,00051979,0.97,7.76
00000050,00059553,00053772,00066978,00051947,00051979,0.97,7.78
00000051,00059810,00053953,00067454,00051932,00051964,0.97,7.76
00000052,00059485,00053393,00066953,00051891,00051923,0.97,7.75
00000053,00059332,00053789,00066845,00051891,00051923,0.97,7.73
00000054,00059445,00053792,00066791,00051837,00051870,0.97,7.72
00000055,00059129,00053467,00065964,00051799,00051832,0.97,7.71
00000056,00059246,00053084,00067349,00051734,00051767,0.97,7.69
00000057,00058984,00053100,00066797,00051677,00051710,0.97,7.67
00000058,00059241,00053473,00065844,00051677,00051710,0.97,7.65
00000059,00059131,00053104,00066780,00051639,00051672,0.97,7.64
00000060,00058996,00052808,00066529,00051350,00051383,0.97,7.62
00000061,00058939,00052993,00066422,00051271,00051304,0.97,7.61
00000062,00058886,00053275,00066637,00051268,00051301,0.97,7.59
00000063,00058778,00052980,00066126,00051191,00051224,0.97,7.57
00000064,00058518,00052604,00065486,00051008,00051040,0.97,7.56
00000065,00058577,00052721,00067132,00050939,00050972,0.97,7.54
00000066,00058420,00052807,00065862,00050873,00050905,0.97,7.52
00000067,00058608,00052634,00066097,00050873,00050905,0.97,7.49
00000068,00058574,00052680,00065471,00050871,00050904,0.97,7.48
00000069,00058412,00052349,00065667,00050801,00050834,0.97,7.46
00000070,00058133,00052298,00065410,00050735,00050768,0.97,7.45
00000071,00058126,00052601,00065591,00050703,00050736,0.97,7.44
00000072,00058009,00052304,00064573,00050667,00050700,0.97,7.42
00000073,00058215,00051748,00065332,00050456,00050489,0.97,7.41
00000074,00057746,00052179,00065452,00050389,00050421,0.97,7.40
00000075,00057950,00052277,00065402,00050367,00050399,0.97,7.40
00000076,00057994,00051917,00065132,00050310,00050343,0.97,7.38
00000077,00057640,00051848,00064779,00050209,00050242,0.97,7.37
00000078,00057647,00051568,00064950,00050187,00050219,0.97,7.35
00000079,00057422,00051671,00064398,00050029,00050062,0.97,7.33
00000080,00057694,00051511,00064763,00049908,00049941,0.97,7.32
00000081,00057514,00051440,00065480,00049900,00049933,0.97,7.30
00000082,00057618,00052067,00064805,00049885,00049948,0.97,7.28
