iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00063201,00057121,00070235,00057121,00057121,0.98,0.50
00000002,00063266,00057250,00070918,00056561,00056561,0.98,0.70
00000003,00063322,00057220,00070982,00056313,00056313,0.98,0.84
00000004,00063314,00057051,00070721,00056002,00056002,0.98,0.98
00000005,00062938,00057350,00070861,00055964,00055964,0.98,1.02
00000006,00062958,00057027,00071148,00055829,00055829,0.98,1.08
00000007,00063148,00057090,00070296,00055708,00055708,0.98,1.18
00000008,00063156,00057214,00071377,00055618,00055618,0.98,1.26
00000009,00062982,00056641,00070660,00055383,00055383,0.98,1.39
00000010,00063260,00057011,00071494,00055357,00055357,0.98,1.42
00000011,00062989,00057025,00070570,00055280,00055280,0.98,1.48
00000012,00063046,00056700,00070599,00055251,00055251,0.98,1.50
00000013,00063041,00057077,00070483,00055206,00055206,0.98,1.52
00000014,00063180,00056864,00071010,00055206,00055206,0.98,1.52
00000015,00062688,00056760,00069898,00055124,00055124,0.98,1.54
00000016,00063179,00056790,00070908,00055078,00055078,0.98,1.59
00000017,00062827,00056621,00070286,00054958,00054958,0.98,1.63
00000018,00062908,00056692,00070783,00054923,00054923,0.98,1.67
00000019,00062658,00056591,00070945,00054870,00054870,0.98,1.66
00000020,00062756,00056802,00070748,00054804,00054804,0.98,1.69
00000021,00062686,00056455,00069530,00054562,00054562,0.98,1.73
00000022,00062579,00056561,00070422,00054544,00054544,0.98,1.73
00000023,00062594,00056467,00069821,00054529,00054529,0.98,1.71
00000024,00062565,00056450,00070441,00054525,00054525,0.98,1.71
00000025,00062663,00056826,00070126,00054516,00054516,0.98,2.06
00000026,00062661,00056820,00070125,00054500,00054500,0.98,2.01
00000027,00062539,00056803,00070082,00054451,00054451,0.98,1.99
00000028,00062338,00056005,00070115,00054381,00054381,0.98,1.99
00000029,00062425,00056553,00069814,00054362,00054362,0.98,1.96
00000030,00062165,00056105,00069914,00054362,00054362,0.98,1.92
00000031,00062359,00056412,00069917,00054362,00054362,0.98,1.89
00000032,00062568,00056239,00070156,00054362,00054362,0.98,1.86
00000033,00062520,00056410,00070229,00054342,00054342,0.98,1.84
00000034,00062334,00056759,00069402,00054325,00054325,0.98,1.83
00000035,00062193,00055811,00069579,00054128,00054128,0.98,1.85
00000036,00062313,00056332,00070696,00054099,00054099,0.98,1.84
00000037,00062027,00055730,00069102,00054007,00054007,0.98,1.84
00000038,00062164,00056158,00070279,00053939,00053939,0.98,1.84
00000039,00062308,00056661,00069833,00053939,00053939,0.98,1.83
00000040,00062165,00056335,00069660,00053939,00053939,0.98,1.82
00000041,00062093,00055686,00069869,00053877,00053865,0.97,1.82
00000042,00062115,00056193,00069739,00053837,00053825,0.97,1.81
00000043,00061919,00055881,00070004,00053808,00053796,0.97,1.82
00000044,00062247,00055893,00070235,00053800,00053788,0.97,1.82
00000045,00061855,00056203,00069562,00053800,00053788,0.97,1.79
00000046,00061815,00055938,00069668,00053727,00053716,0.97,1.79
00000047,00061710,00055357,00068910,00053664,00053652,0.97,1.80
00000048,00061813,00055645,00069928,00053556,00053544,0.97,1.80
00000049,00061775,00055744,00070161,00053515,00053503,0.97,1.81
00000050,00061760,00055669,00069613,00053504,00053492,0.97,2.02
00000051,00061647,00055253,00069569,00053375,00053363,0.97,2.03
00000052,00061670,00055794,00069429,00053357,00053346,0.97,2.01
00000053,00061348,00055096,00069600,00053357,00053345,0.97,1.99
00000054,00061683,00055797,00069203,00053324,00053312,0.97,2.00
00000055,00061416,00055723,00069173,00053324,00053312,0.97,1.99
00000056,00061604,00055228,00069421,00053277,00053265,0.97,1.97
00000057,00061475,00055188,00069633,00053237,00053226,0.97,1.99
00000058,00061292,00055560,00069170,00053170,00053158,0.97,1.98
00000059,00061544,00055722,00069490,00053170,00053158,0.97,1.97
00000060,00061418,00055262,00069161,00053152,00053140,0.97,1.97
00000061,00061440,00055251,00069207,00053093,00053081,0.97,1.97
00000062,00061267,00055199,00069045,00053068,00053057,0.97,1.96
00000063,00061119,00055108,00068260,00053008,00052996,0.97,1.97
00000064,00061266,00055024,00069712,00052962,00052950,0.97,1.98
00000065,00061261,00055299,00068476,00052919,00052908,0.97,1.98
00000066,00061113,00055014,00068634,00052871,00052859,0.97,1.99
00000067,00060981,00055109,00068742,00052818,00052806,0.97,1.99
00000068,00060784,00054887,00068596,00052818,00052806,0.97,1.98
00000069,00061114,00055174,00068942,00052789,00052778,0.97,1.98
00000070,00060897,00054912,00069315,00052789,00052777,0.97,1.99
00000071,00060807,00054966,00068028,00052763,00052751,0.97,1.99
00000072,00060610,00054903,00068349,00052748,00052737,0.97,1.98
00000073,00060860,00054634,00068641,00052697,00052685,0.97,1.96
00000074,00060724,00054639,00068562,00052685,00052673,0.97,1.96
00000075,00060665,00054367,00068297,00052660,00052648,0.97,2.10
00000076,00060706,00055154,00068923,00052660,00052648,0.97,2.08
00000077,00060634,00054357,00067753,00052617,00052605,0.97,2.08
00000078,00060569,00054519,00067847,00052588,00052576,0.97,2.07
00000079,00060565,00054574,00068302,00052557,00052545,0.97,2.07
00000080,00060446,00054666,00067809,00052546,00052534,0.97,2.06
00000081,00060423,00054392,00068316,00052513,00052501,0.97,2.05
00000082,00060306,00054666,00067979,00052460,00052485,0.97,2.03
00000083,00060157,00054255,00067840,00052372,00052397,0.97,2.03
00000084,00060104,00054334,00068509,00052352,00052377,0.97,2.03
00000085,00060403,00054446,00068281,00052350,00052375,0.97,2.02
00000086,00060282,00054295,00068357,00052286,00052311,0.97,2.02
00000087,00060278,00054678,00068051,00052266,00052291,0.97,2.02
00000088,00059887,00053951,00067349,00052199,00052224,0.97,2.01
00000089,00060013,00054135,00067401,00052168,00052193,0.97,2.02
00000090,00059829,00054090,00067553,00052088,00052113,0.97,2.02
00000091,00060041,00054149,00067556,00052051,00052076,0.97,2.02
00000092,00059762,00054145,00067013,00052051,00052076,0.97,2.01
00000093,00059958,00054070,00068007,00051980,00052005,0.96,2.00
00000094,00059805,00054236,00067719,00051946,00051971,0.97,1.99
00000095,00059800,00054228,00067594,00051946,00051971,0.96,1.99
00000096,00059689,00053785,00066838,00051937,00051962,0.97,1.97
00000097,00059670,00053947,00067376,00051872,00051897,0.97,1.98
00000098,00059767,00053876,00066762,00051841,00051866,0.97,1.99
00000099,00059670,00053654,00067228,00051818,00051843,0.96,1.99
00000100,00059535,00053524,00067171,00051812,00051837,0.96,2.07
00000101,00059437,00053531,00066846,00051810,00051835,0.97,2.08
00000102,00059432,00053539,00067331,00051788,00051813,0.97,2.07
00000103,00059452,00053693,00067781,00051767,00051792,0.96,2.07
00000104,00059443,00053367,00068116,00051724,00051749,0.96,2.07
00000105,00059666,00053840,00067462,00051714,00051739,0.96,2.06
00000106,00059271,00053143,00066920,00051645,00051670,0.96,2.06
00000107,00059477,00052859,00067460,00051576,00051601,0.96,2.07
00000108,00059389,00053648,00066858,00051562,00051587,0.96,2.08
00000109,00059234,00053227,00067365,00051534,00051559,0.96,2.07
00000110,00059061,00053031,00067605,00051428,00051453,0.96,2.07
00000111,00059359,00053591,00067294,00051382,00051407,0.96,2.08
00000112,00059144,00053442,00066675,00051382,00051407,0.96,2.07
00000113,00058971,00053437,00066637,00051340,00051365,0.96,2.06
00000114,00058837,00053185,00067025,00051340,00051365,0.96,2.06
00000115,00058884,00052773,00066382,00051235,00051260,0.96,2.05
00000116,00058837,00052783,00066970,00051137,00051162,0.96,2.07
00000117,00058829,00053486,00066389,00051137,00051162,0.96,2.07
00000118,00058849,00052905,00066589,00051095,00051120,0.96,2.07
00000119,00058974,00053015,00066519,00051082,00051107,0.96,2.07
00000120,00058824,00053004,00066538,00051061,00051086,0.96,2.06
00000121,00058638,00052963,00065843,00051060,00051085,0.96,2.06
00000122,00058536,00052772,00066838,00051025,00051050,0.96,2.05
00000123,00058401,00052619,00065974,00051009,00051046,0.96,2.07
00000124,00058700,00052769,00066570,00050979,00051016,0.96,2.06
