iteration,mean,best,worst,bsf,bsfAdj,div,branch
00000001,00035183,00029089,00042322,00029089,00029089,0.95,2.55
00000002,00035271,00029328,00042688,00028561,00028561,0.95,3.33
00000003,00035067,00028737,00042676,00028130,00028130,0.95,3.96
00000004,00034964,00028966,00042241,00027806,00027806,0.95,4.46
00000005,00034812,00028495,00042241,00027387,00027387,0.95,4.89
00000006,00034851,00028531,00042327,00027273,00027273,0.95,5.19
00000007,00034681,00028331,00042400,00027066,00027066,0.95,5.42
00000008,00034526,00028130,00041754,00026853,00026853,0.95,5.63
00000009,00034461,00027970,00042589,00026720,00026720,0.95,5.79
00000010,00034610,00028253,00042478,00026676,00026676,0.95,5.92
00000011,00034329,00028030,00042067,00026505,00026505,0.95,6.00
00000012,00034102,00027911,00041692,00026378,00026378,0.95,6.03
00000013,00034216,00027928,00041979,00026272,00026272,0.95,6.04
00000014,00033885,00027789,00042028,00026126,00026126,0.95,6.04
00000015,00033650,00027786,00040923,00026114,00026114,0.95,6.04
00000016,00033660,00027457,00041059,00026039,00026039,0.95,6.05
00000017,00033613,00027615,00040940,00026014,00026014,0.95,6.02
00000018,00033593,00027392,00040960,00025934,00025934,0.95,6.01
00000019,00033754,00027646,00041232,00025896,00025896,0.95,6.02
00000020,00033491,00027516,00040854,00025872,00025872,0.95,5.99
00000021,00033478,00027637,00040443,00025760,00025760,0.95,5.99
00000022,00033284,00026622,00041129,00025548,00025548,0.95,5.99
00000023,00033158,00026913,00040300,00025420,00025420,0.95,5.98
00000024,00033214,00027087,00040946,00025355,00025355,0.95,5.97
00000025,00033042,00026817,00040734,00025299,00025299,0.95,5.98
00000026,00032784,00026577,00039752,00025231,00025231,0.95,5.97
00000027,00032905,00027082,00041049,00025216,00025216,0.95,5.96
00000028,00032846,00026839,00040794,00025042,00025042,0.95,5.96
00000029,00033021,00026592,00040725,00024987,00024987,0.95,5.94
00000030,00032462,00026355,00039686,00024935,00024935,0.95,5.93
00000031,00032662,00026439,00040214,00024880,00024880,0.95,5.92
00000032,00032450,00026616,00039991,00024813,00024813,0.95,5.90
00000033,00032277,00026397,00040135,00024766,00024766,0.95,5.90
00000034,00032300,00026471,00039946,00024643,00024643,0.95,5.91
00000035,00032259,00026136,00039623,00024562,00024562,0.95,5.89
00000036,00031987,00026037,00039415,00024533,00024533,0.95,5.87
00000037,00031973,00026243,00039551,00024533,00024533,0.95,5.86
00000038,00031903,00025984,00039081,00024370,00024370,0.95,5.84
00000039,00031992,00026199,00039071,00024302,00024302,0.95,5.82
00000040,00031792,00025829,00039195,00024196,00024196,0.95,5.80
00000041,00031889,00025889,00039888,00024163,00024163,0.95,5.76
00000042,00031580,00025522,00039540,00024092,00024092,0.95,5.73
00000043,00031682,00025845,00038852,00024064,00024064,0.95,5.71
00000044,00031637,00025669,00039279,00023984,00023984,0.95,5.69
00000045,00031410,00025605,00039241,00023935,00023935,0.95,5.66
00000046,00031274,00025211,00038520,00023807,00023807,0.95,5.64
00000047,00031053,00024998,00038157,00023718,00023718,0.95,5.62
00000048,00031199,00025260,00038735,00023694,00023694,0.95,5.62
00000049,00030996,00024976,00038703,00023644,00023644,0.95,5.60
00000050,00031067,00024787,00039065,00023489,00023489,0.95,5.60
00000051,00031100,00025090,00038670,00023482,00023482,0.95,5.56
00000052,00031118,00025151,00038344,00023477,00023477,0.95,5.53
00000053,00030925,00024831,00038308,00023360,00023360,0.95,5.52
00000054,00030955,00025214,00038271,00023360,00023360,0.95,5.51
00000055,00030955,00025197,00038190,00023350,00023350,0.95,5.48
00000056,00030808,00024608,00037839,00023239,00023239,0.95,5.45
00000057,00030549,00024603,00038349,00023123,00023123,0.95,5.43
00000058,00030315,00024603,00037936,00023058,00023058,0.95,5.41
00000059,00030746,00024775,00038944,00022964,00022964,0.95,5.39
00000060,00030508,00024631,00038125,00022920,00022920,0.95,5.36
00000061,00030492,00024462,00038031,00022866,00022866,0.95,5.35
00000062,00030435,00024772,00038505,00022814,00022814,0.95,5.32
00000063,00030127,00024527,00037749,00022807,00022807,0.95,5.30
00000064,00030095,00024090,00037323,00022718,00022718,0.95,5.27
00000065,00030146,00024326,00037748,00022692,00022692,0.95,5.24
00000066,00030153,00024313,00037875,00022671,00022671,0.95,5.23
00000067,00030050,00024107,00037467,00022598,00022598,0.95,5.20
00000068,00030111,00024180,00037691,00022479,00022479,0.95,5.20
00000069,00029910,00024054,00037062,00022361,00022361,0.95,5.18
00000070,00029793,00023948,00037387,00022341,00022341,0.95,5.15
00000071,00029766,00024144,00036724,00022318,00022318,0.95,5.13
00000072,00030100,00024518,00037244,00022312,00022312,0.95,5.12
00000073,00029984,00023981,00037312,00022266,00022266,0.95,5.10
00000074,00029580,00023782,00036870,00022215,00022215,0.95,5.07
00000075,00029728,00024080,00037103,00022189,00022189,0.95,5.08
00000076,00029677,00023685,00036997,00022125,00022125,0.95,5.04
00000077,00029340,00023664,00036756,00022125,00022125,0.95,5.01
00000078,00029629,00024006,00037236,00022123,00022123,0.95,4.99
